YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,unit_id
2023.0000000000,389.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023/05/29,,2023/06/12,18.5375777240,18.5375777240,,MB,,,"20240530",2023_389,"23"
2023.0000000000,1157.0000000000,Agency,Aerial survey,Buffered points,Natural,,,2023/08/01,,2023/08/04,0.2986908995,0.3936197415,true,MB,,,"20240530",2023_1157,"23"
2023.0000000000,1063.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/06/19,,2023/06/20,0.0995082584,0.1368149899,true,MB,,,"20240530",2023_1063,"23"
2023.0000000000,1154.0000000000,Agency,Aerial survey,Buffered points,Natural,,,2023/07/24,,2023/07/27,0.0995592301,0.1368823666,true,MB,,,"20240530",2023_1154,"23"
2023.0000000000,370.0000000000,MAFiMS,Landsat,Processed imagery,Human,,,2023/05/03,,2023/05/15,14.8572790430,14.8572790430,,MB,,,"20240530",2023_370,"23"
2023.0000000000,1142.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/07/01,,2023/07/03,0.0995537699,0.1368751492,true,MB,,,"20240530",2023_1142,"23"
2023.0000000000,384.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023/05/16,,2023/05/25,10.5727462650,10.5727462650,,MB,,,"20240530",2023_384,"23"
2023.0000000000,461.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023/07/18,,2023/08/08,1.9205368087,1.9205368087,,MB,,,"20240530",2023_461,"23"
2023.0000000000,1129.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/16,,2023/05/17,0.3982617747,0.5190417292,true,MB,,,"20240530",2023_1129,"23"
2023.0000000000,403.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023/07/29,,2023/08/15,3.3312524031,3.3312524031,,MB,,,"20240530",2023_403,"23"
2023.0000000000,400.0000000000,MAFiMS,Landsat,Processed imagery,Human,,,2023/07/01,,2023/07/22,6.5703778086,6.5703778086,,MB,,,"20240530",2023_400,"23"
2023.0000000000,1127.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/08,,2023/05/11,0.5970803728,0.7660912367,true,MB,,,"20240530",2023_1127,"23"
2023.0000000000,1140.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/06/30,,2023/07/02,0.0995656634,0.1368908704,true,MB,,,"20240530",2023_1140,"23"
2023.0000000000,1125.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/04,,2023/05/05,0.0995301911,0.1368439817,true,MB,,,"20240530",2023_1125,"23"
2023.0000000000,377.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023/05/07,,2023/05/15,32.0119597920,32.0119597920,,MB,,,"20240530",2023_377,"23"
2023.0000000000,1128.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/12,,2023/05/15,0.4977198033,0.6431063334,true,MB,,,"20240530",2023_1128,"23"
2023.0000000000,1135.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/06/16,,2023/06/17,0.0995540566,0.1368755281,true,MB,,,"20240530",2023_1135,"23"
2023.0000000000,1159.0000000000,Agency,Aerial survey,Buffered points,Natural,,,2023/08/02,,2023/08/03,0.0995123973,0.1368204609,true,MB,,,"20240530",2023_1159,"23"
2023.0000000000,1163.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/09/13,,2023/09/17,0.7965768148,1.0107518658,true,MB,,,"20240530",2023_1163,"23"
2023.0000000000,1133.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/29,,2023/05/31,0.0995258523,0.1368382465,true,MB,,,"20240530",2023_1133,"23"
2023.0000000000,453.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023/05/19,,2023/06/08,11.4177409920,11.4177409920,,MB,,,"20240530",2023_453,"23"
2023.0000000000,1126.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/07,,2023/05/10,0.0995329257,0.1368475964,true,MB,,,"20240530",2023_1126,"23"
2023.0000000000,1162.0000000000,Agency,Aerial survey,Buffered points,Natural,,,2023/09/11,,2023/09/20,0.0995045792,0.1368101265,true,MB,,,"20240530",2023_1162,"23"
2023.0000000000,1158.0000000000,Agency,Aerial survey,Buffered points,Natural,,,2023/08/01,,2023/08/05,0.2987020976,0.3936339292,true,MB,,,"20240530",2023_1158,"23"
2023.0000000000,380.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023/05/14,,2023/05/25,2.6164431823,2.6164431823,,MB,,,"20240530",2023_380,"23"
2023.0000000000,1130.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/23,,2023/05/25,0.0995623632,0.1368865080,true,MB,,,"20240530",2023_1130,"23"
2023.0000000000,460.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023/07/11,,2023/07/22,2.9599718378,2.9599718378,,MB,,,"20240530",2023_460,"23"
2023.0000000000,382.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023/05/15,,2023/06/07,42.2864319420,42.2864319420,,MB,,,"20240530",2023_382,"23"
2023.0000000000,457.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023/07/02,,2023/07/25,21.0477250920,21.0477250920,,MB,,,"20240530",2023_457,"23"
2023.0000000000,464.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023/07/29,,2023/08/25,25.1075765010,25.1075765010,,MB,,,"20240530",2023_464,"23"
2023.0000000000,452.0000000000,MAFiMS,Landsat,Processed imagery,Natural,,,2023/05/08,,2023/05/22,3.8570077583,3.8570077583,,MB,,,"20240530",2023_452,"23"
2023.0000000000,381.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023/05/15,,2023/05/25,102.6305106200,102.6305106200,,MB,,,"20240530",2023_381,"23"
2023.0000000000,371.0000000000,MAFiMS,Landsat,Processed imagery,Human,,,2023/05/03,,2023/05/15,77.2918531970,77.2918531970,,MB,,,"20240530",2023_371,"23"
2023.0000000000,1153.0000000000,Agency,Aerial survey,Buffered points,Natural,,,2023/07/23,,2023/07/29,0.9956726294,1.2525494263,true,MB,,,"20240530",2023_1153,"23"
2023.0000000000,1141.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/06/30,,2023/07/02,0.0995656636,0.1368908706,true,MB,,,"20240530",2023_1141,"23"
2023.0000000000,1155.0000000000,Agency,Aerial survey,Buffered points,Natural,,,2023/08/01,,2023/08/07,1.2934804792,1.6108425964,true,MB,,,"20240530",2023_1155,"23"
2023.0000000000,1131.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/24,,2023/05/25,0.0995404781,0.1368575795,true,MB,,,"20240530",2023_1131,"23"
2023.0000000000,1138.0000000000,Agency,Aerial survey,Buffered points,Natural,,,2023/06/18,,2023/06/19,0.0995657054,0.1368909259,true,MB,,,"20240530",2023_1138,"23"
2023.0000000000,2190.0000000000,Agency,Undefined,Undefined,Human,,,2023/05/02,,,75.6920376630,80.5657016180,true,PC,RM,true,"20240530",2023_2190,"23"
2023.0000000000,2191.0000000000,Agency,Undefined,Undefined,Human,,,2023/05/02,,,39.3967797260,43.0034595470,true,PC,RM,true,"20240530",2023_2191,"23"
2023.0000000000,2142.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/05/05,2023/05/06,,,2023/05/22,885.4174047700,885.4174047700,,MB,,,"20240530",2023_2142,"24"
2023.0000000000,1132.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/25,,2023/05/30,0.9957217995,1.2526088951,true,MB,,,"20240530",2023_1132,"24"
2023.0000000000,141.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/02,2023/07/03,2023/06/11,,2023/08/07,851.3933397600,851.3933397600,,MB,,,"20240530",2023_141,"25"
2023.0000000000,147.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/10,2023/07/03,2023/06/10,,2023/08/07,969.9726844100,969.9726844100,,MB,,,"20240530",2023_147,"25"
2023.0000000000,124.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/11,2023/07/03,2023/06/12,,2023/08/07,5984.6090790000,5984.6090790000,,MB,,,"20240530",2023_124,"25"
2023.0000000000,123.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/10,2023/07/03,2023/06/10,,2023/08/07,9060.8385461000,9060.8385461000,,MB,,,"20240530",2023_123,"25"
2023.0000000000,125.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/06/11,2023/07/01,,,2023/08/07,2582.4159809000,2582.4159809000,,MB,,,"20240530",2023_125,"25"
2023.0000000000,126.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/10,2023/07/05,2023/06/11,,2023/08/07,7479.6147802000,7479.6147802000,,MB,,,"20240530",2023_126,"25"
2023.0000000000,410.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/10,2023/06/10,2023/06/10,,2023/08/22,34.3974322290,34.3974322290,,MB,,,"20240530",2023_410,"25"
2023.0000000000,127.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,2023/06/10,2023/06/10,2023/06/09,,2023/07/02,110.0541929600,110.0541929600,,MB,,,"20240530",2023_127,"25"
2023.0000000000,120.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/03,2023/07/03,,2023/07/31,78.5731705780,78.5731705780,,MB,,,"20240530",2023_120,"25"
2023.0000000000,447.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/08/03,2023/08/03,2023/08/03,,2023/08/22,295.9162740800,295.9162740800,,PC,WP,,"20240530",2023_447,"25"
2023.0000000000,109.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/15,2023/06/15,2023/06/11,,2023/06/30,269.9527783800,269.9527783800,,MB,,,"20240530",2023_109,"25"
2023.0000000000,128.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/03,2023/07/03,,2023/08/07,143.2184193500,143.2184193500,,MB,,,"20240530",2023_128,"25"
2023.0000000000,1088.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/05/30,,2023/06/02,0.0993533209,0.1366101783,true,MB,,,"20240530",2023_1088,"25"
2023.0000000000,1089.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/06/11,,2023/06/15,0.0991209049,0.1363029249,true,MB,,,"20240530",2023_1089,"25"
2023.0000000000,1090.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/06/11,,2023/06/15,0.4955760144,0.6404429952,true,MB,,,"20240530",2023_1090,"25"
2023.0000000000,1091.0000000000,Agency,Aerial survey,Buffered points,Human,,,2023/06/12,,2023/06/15,0.0991373736,0.1363246975,true,MB,,,"20240530",2023_1091,"25"
2023.0000000000,412.0000000000,MAFiMS,Landsat,Processed imagery,Natural,,,2023/06/11,,2023/08/22,68.7226393720,68.7226393720,,MB,,,"20240530",2023_412,"25"
2023.0000000000,411.0000000000,MAFiMS,Landsat,Processed imagery,Natural,,,2023/06/10,,2023/08/22,37.8492390760,37.8492390760,,MB,,,"20240530",2023_411,"25"
2023.0000000000,987.0000000000,Agency,Satellite hotspots,Manually delineated,Natural,2023/05/23,2023/05/23,2023/05/23,2023/05/29,,88.4275098340,93.5580971080,true,SK,,,"20240530",2023_987,"26"
2023.0000000000,617.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/20,2023/07/31,2023/07/22,2023/08/06,2023/09/15,774.5887836900,774.5887836900,,SK,,,"20240530",2023_617,"26"
2023.0000000000,616.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/20,2023/09/24,2023/07/22,2023/08/28,2023/10/08,5497.2733168000,5497.2733168000,,SK,,,"20240530",2023_616,"26"
2023.0000000000,54.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/11,2023/07/31,2023/07/13,2023/08/06,2023/08/15,7825.0117773000,7825.0117773000,,SK,,,"20240530",2023_54,"26"
2023.0000000000,630.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/17,2023/09/24,2023/07/17,2023/08/06,2023/10/08,8253.8993781000,8253.8993781000,,SK,,,"20240530",2023_630,"26"
2023.0000000000,633.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/20,2023/07/31,2023/07/22,2023/08/13,2023/09/15,15446.0584090000,15446.0584090000,,SK,,,"20240530",2023_633,"26"
2023.0000000000,618.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/19,2023/07/31,2023/07/20,2023/08/13,2023/09/15,3284.6680606000,3284.6680606000,,SK,,,"20240530",2023_618,"26"
2023.0000000000,619.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/29,2023/08/01,2023/06/30,2023/07/30,2023/09/15,1380.2940148000,1380.2940148000,,SK,,,"20240530",2023_619,"26"
2023.0000000000,1011.0000000000,Agency,Undefined,Buffered points,Natural,2023/08/25,2023/09/23,2023/08/25,2023/08/28,,61.7553653060,66.2498313800,true,SK,,,"20240530",2023_1011,"26"
2023.0000000000,607.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/19,2023/06/10,2023/05/19,2023/06/29,2023/06/22,6051.3709103000,6051.3709103000,,SK,,,"20240530",2023_607,"26"
2023.0000000000,646.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/23,2023/09/24,2023/07/22,2023/09/13,2023/10/08,5602.5206821000,5602.5206821000,,SK,,,"20240530",2023_646,"26"
2023.0000000000,610.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/30,2023/06/30,2023/06/30,2023/07/10,2023/07/30,1495.8424419000,1495.8424419000,,SK,,,"20240530",2023_610,"26"
2023.0000000000,606.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/19,2023/06/12,2023/05/19,2023/06/29,2023/07/30,18040.2294280000,18040.2294280000,,SK,,,"20240530",2023_606,"26"
2023.0000000000,612.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/01,2023/07/01,2023/07/01,2023/07/10,2023/07/30,521.3381138600,521.3381138600,,SK,,,"20240530",2023_612,"26"
2023.0000000000,639.0000000000,MAFiMS,Landsat,Processed imagery,Natural,,,2023/07/28,2023/08/06,2023/09/15,414.4933674400,414.4933674400,,SK,,,"20240530",2023_639,"26"
2023.0000000000,654.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/26,2023/07/30,2023/07/26,2023/08/06,2023/08/15,3929.0602137000,3929.0602137000,,SK,,,"20240530",2023_654,"27"
2023.0000000000,665.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/29,2023/09/23,2023/07/29,2023/10/11,2023/10/08,6488.5673622000,6488.5673622000,,SK,,,"20240530",2023_665,"27"
2023.0000000000,622.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/20,2023/09/27,2023/07/19,2023/10/05,2023/10/08,4820.8174081000,4820.8174081000,,SK,,,"20240530",2023_622,"27"
2023.0000000000,634.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/11,2023/07/01,2023/06/07,2023/08/05,2023/07/30,676.7867278100,676.7867278100,,SK,,,"20240530",2023_634,"27"
2023.0000000000,629.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/25,2023/08/26,2023/07/25,2023/08/28,2023/09/15,2847.1736709000,2847.1736709000,,SK,,,"20240530",2023_629,"27"
2023.0000000000,620.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/30,2023/08/26,2023/07/30,2023/08/31,2023/09/15,1259.5709650000,1259.5709650000,,SK,,,"20240530",2023_620,"27"
2023.0000000000,656.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/09/26,2023/09/27,2023/09/24,2023/10/05,2023/10/08,245.1016849700,245.1016849700,,SK,,,"20240530",2023_656,"27"
2023.0000000000,660.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/31,2023/06/13,2023/06/02,2023/07/07,2023/06/22,972.6576287800,972.6576287800,,SK,,,"20240530",2023_660,"27"
2023.0000000000,349.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/05/11,2023/09/22,2023/05/11,2023/08/30,2023/09/15,445243.3567600000,445243.3567600000,,SK,,,"20240530",2023_349,"27"
2023.0000000000,626.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/09/27,2023/07/23,2023/10/05,2023/10/08,6151.4469593000,6151.4469593000,,SK,,,"20240530",2023_626,"27"
2023.0000000000,1014.0000000000,Agency,Satellite hotspots,Buffered points,Natural,2023/09/22,2023/09/26,2023/09/19,2023/10/03,,268.9334219800,272.5833697200,true,SK,,,"20240530",2023_1014,"27"
2023.0000000000,644.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/24,2023/09/26,2023/07/25,2023/08/15,2023/10/08,643.6620289900,643.6620289900,,SK,,,"20240530",2023_644,"27"
2023.0000000000,631.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/24,2023/09/24,2023/07/23,2023/10/02,2023/10/08,1223.8337564000,1223.8337564000,,SK,,,"20240530",2023_631,"27"
2023.0000000000,645.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/09/22,2023/09/28,2023/09/19,2023/10/11,2023/10/08,5424.4896166000,5424.4896166000,,SK,,,"20240530",2023_645,"27"
2023.0000000000,638.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/12,2023/09/26,2023/07/01,2023/08/30,2023/10/08,2709.7081410000,2709.7081410000,,SK,,,"20240530",2023_638,"27"
2023.0000000000,991.0000000000,Agency,Undefined,Buffered points,Natural,2023/06/14,2023/06/14,2023/06/14,2023/06/28,,45.5495820070,49.4419072200,true,SK,,,"20240530",2023_991,"27"
2023.0000000000,650.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/24,2023/07/25,2023/06/16,2023/08/17,2023/10/08,5394.2884360000,5394.2884360000,,SK,,,"20240530",2023_650,"27"
2023.0000000000,641.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/19,2023/06/18,2023/05/19,2023/10/05,2023/06/15,15519.4882260000,15519.4882260000,,SK,,,"20240530",2023_641,"27"
2023.0000000000,664.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/05/29,2023/05/31,,,2023/06/15,1052.8835391000,1052.8835391000,,SK,,,"20240530",2023_664,"27"
2023.0000000000,655.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/18,2023/05/30,2023/05/20,2023/06/24,2023/06/15,37945.9539550000,37945.9539550000,,SK,,,"20240530",2023_655,"27"
2023.0000000000,611.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/08/21,2023/09/24,2023/08/21,2023/10/02,2023/10/08,1022.8614591000,1022.8614591000,,SK,,,"20240530",2023_611,"27"
2023.0000000000,614.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/08/21,2023/09/24,2023/08/05,2023/10/02,2023/10/08,2242.1589666000,2242.1589666000,,SK,,,"20240530",2023_614,"27"
2023.0000000000,624.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/24,2023/09/24,2023/07/26,2023/10/03,2023/10/08,10444.4374540000,10444.4374540000,,SK,,,"20240530",2023_624,"27"
2023.0000000000,613.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/09/10,2023/09/22,2023/08/01,2023/10/02,2023/10/08,490.3094907400,490.3094907400,,SK,,,"20240530",2023_613,"27"
2023.0000000000,621.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/09/22,2023/09/26,2023/09/13,2023/10/02,2023/10/08,349.8340507300,349.8340507300,,SK,,,"20240530",2023_621,"27"
2023.0000000000,636.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/24,2023/09/27,2023/07/23,2023/10/05,2023/10/08,3264.4552730000,3264.4552730000,,SK,,,"20240530",2023_636,"27"
2023.0000000000,640.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/12,2023/07/01,2023/06/13,2023/08/12,2023/08/15,1354.6315296000,1354.6315296000,,SK,,,"20240530",2023_640,"27"
2023.0000000000,609.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/22,2023/07/25,2023/07/23,2023/08/06,2023/09/15,538.3069881500,538.3069881500,,SK,,,"20240530",2023_609,"27"
2023.0000000000,628.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/07,2023/07/24,2023/06/06,2023/09/05,2023/08/15,48759.2221970000,48759.2221970000,,SK,,,"20240530",2023_628,"27"
2023.0000000000,649.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/30,2023/07/01,2023/06/30,2023/07/07,2023/08/15,3659.4857430000,3659.4857430000,,SK,,,"20240530",2023_649,"27"
2023.0000000000,653.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/07/24,2023/07/22,2023/08/17,2023/08/15,1402.4765430000,1402.4765430000,,SK,,,"20240530",2023_653,"27"
2023.0000000000,661.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/05/29,2023/09/23,2023/05/29,2023/10/11,2023/10/08,33758.6356080000,33758.6356080000,,SK,,,"20240530",2023_661,"27"
2023.0000000000,663.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/29,2023/07/01,2023/07/04,2023/07/04,2023/07/30,505.1936919500,505.1936919500,,SK,,,"20240530",2023_663,"27"
2023.0000000000,666.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/21,2023/07/31,2023/07/21,2023/09/14,2023/09/15,354.7524689500,354.7524689500,,SK,,,"20240530",2023_666,"27"
2023.0000000000,625.0000000000,MAFiMS,Sentinel-2,Processed imagery,Human,2023/05/19,2023/06/16,2023/05/18,2023/07/30,2023/07/15,7916.0003913000,7916.0003913000,,SK,,,"20240530",2023_625,"27"
2023.0000000000,632.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/13,2023/07/22,2023/05/12,2023/07/10,2023/06/22,1161.8957530000,1161.8957530000,,SK,,,"20240530",2023_632,"27"
2023.0000000000,647.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/25,2023/09/28,2023/06/25,2023/10/05,2023/10/08,4709.7139786000,4709.7139786000,,SK,,,"20240530",2023_647,"27"
2023.0000000000,635.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/09/27,2023/07/22,2023/10/13,2023/10/08,7531.2752475000,7531.2752475000,,SK,,,"20240530",2023_635,"27"
2023.0000000000,642.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/09/28,2023/07/22,2023/10/05,2023/10/08,5585.0262932000,5585.0262932000,,SK,,,"20240530",2023_642,"27"
2023.0000000000,615.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/12,2023/05/22,2023/05/12,2023/08/05,2023/07/30,4552.0357162000,4552.0357162000,,SK,,,"20240530",2023_615,"27"
2023.0000000000,608.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/05/29,2023/09/23,2023/06/12,2023/09/22,2023/10/08,15140.5277130000,15140.5277130000,,SK,,,"20240530",2023_608,"27"
