Y,X,fid,YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,dc_median,bui_median
56.98502557,-66.98727364,642,2023,528,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-03,2023-07-11,2023-07-02,2023-08-01,2023-08-20,17731.55185,17731.55185,,QC,,,20240530,2023_528,156.994995,53.8465
50.80760625,-117.2896024,643,2023,795,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-01,2023-08-16,2023-07-30,2023-09-19,2023-09-15,727.9955625,727.9955625,,BC,,,20240530,2023_795,326.63501,102.508003
51.81525517,-73.25563937,644,2023,504,MAFiMS,Landsat,Processed imagery,Natural,2023-06-11,2023-06-26,2023-06-10,2023-07-29,2023-08-08,46704.01456,46704.01456,,QC,,,20240530,2023_504,170.054001,57.124001
53.55090226,-124.0845309,645,2023,903,MAFiMS,Landsat,Processed imagery,Natural,2023-07-07,2023-10-14,2023-07-05,2023-07-23,2023-09-20,32827.81285,32827.81285,,BC,,,20240530,2023_903,588.743012,94.275002
59.94781573,-116.1556018,646,2023,322,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-03,2023-09-23,2023-07-03,,2023-10-08,11455.9895,11455.9895,,AB,,,20240530,2023_322,707.247986,148.589996
60.82166227,-135.7148285,647,2023,913,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-09,2023-07-11,2023-07-09,2023-11-27,2023-09-15,1212.492346,1212.492346,,YT,,,20240530,2023_913,423.178986,132.619995
50.7981523,-76.16044917,648,2023,342,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-11,2023-08-21,2023-06-11,2023-08-26,2023-09-14,107805.821,107805.821,,QC,,,20240530,2023_342,247.108002,96.9585
57.31297795,-124.5778681,649,2023,729,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-14,2023-08-26,2023-05-07,2023-08-31,2023-08-15,21786.9586,21786.9586,,BC,,,20240530,2023_729,312.32901,66.598
52.77962757,-125.5586562,650,2023,772,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-11,2023-07-21,2023-07-11,2024-01-17,2023-08-15,3160.987855,3160.987855,,BC,,,20240530,2023_772,527.558503,105.009503
51.57751185,-77.34914872,651,2023,565,MAFiMS,Landsat,Processed imagery,Natural,2023-07-10,2023-08-08,2023-07-06,2023-09-18,2023-09-15,10485.68289,10485.68289,,QC,,,20240530,2023_565,359.164001,97.075996
56.46306349,-68.32148231,652,2023,534,MAFiMS,Landsat,Processed imagery,Natural,2023-07-03,2023-07-17,2023-07-02,2023-08-01,2023-09-15,1012.97973,1012.97973,,QC,,,20240530,2023_534,160.417999,56.818001
49.03374612,-79.67787537,653,2023,198,MAFiMS,Landsat,Processed imagery,Natural,2023-06-02,2023-06-25,2023-06-01,2023-10-17,2023-08-01,25620.58869,25620.58869,,ON,,,20240530,2023_198,250.800995,89.032997
49.03565524,-79.44032994,654,2023,198,MAFiMS,Landsat,Processed imagery,Natural,2023-06-02,2023-06-25,2023-06-01,2023-10-17,2023-08-01,7231.102848,7231.102848,,QC,,,20240530,2023_198,167.441002,70.814499
56.53002377,-92.35415648,655,2023,126,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-10,2023-07-05,2023-06-11,,2023-08-07,7479.61478,7479.61478,,MB,,,20240530,2023_126,201.742005,38.731001
49.5479914,-76.89974997,656,2023,343,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-01,2023-07-05,2023-06-01,2023-10-17,2023-09-14,105048.6937,105048.6937,,QC,,,20240530,2023_343,272.662491,109.135502
55.66669131,-105.4830956,657,2023,647,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-25,2023-09-28,2023-06-25,2023-10-05,2023-10-08,4709.713979,4709.713979,,SK,,,20240530,2023_647,532.942017,92.5555
53.37838409,-90.40720424,658,2023,195,MAFiMS,Landsat,Processed imagery,Natural,2023-06-21,2023-06-27,2023-06-20,2023-08-22,2023-08-08,3363.52128,3363.52128,,ON,,,20240530,2023_195,221.454499,59.618
49.71058581,-123.5529145,659,2023,874,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-09-09,2023-09-15,2023-08-29,2023-11-14,2023-09-22,178.8077697,178.8077697,,BC,,,20240530,2023_874,423.983002,69.608501
62.33051898,-109.102431,660,2023,88,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-26,2023-07-29,2023-07-27,,2023-08-30,1446.025813,1446.025813,,PC,TH,,20240530,2023_88,637.322021,158.565002
60.10250041,-106.2036048,661,2023,237,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-27,2023-07-31,2023-07-28,,2023-09-15,5418.931436,5418.931436,,NT,,,20240530,2023_237,412.178497,95.039501
63.42819147,-135.3087072,662,2023,958,MAFiMS,Landsat,Processed imagery,Undetermined,2023-07-29,2023-08-31,2023-07-23,2023-10-27,2023-09-15,623.8154385,623.8154385,,YT,,,20240530,2023_958,479.021988,92.4865
53.0174728,-106.185176,663,2023,659,MAFiMS,Sentinel-2,Processed imagery,Human,2023-04-30,2023-05-04,2023-04-29,2023-11-07,2023-05-15,622.6023341,622.6023341,,SK,,,20240530,2023_659,374.172989,40.292
55.00961295,-115.9350808,664,2023,364,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-02-04,2023-09-09,,,2023-08-30,112751.0193,112751.0193,,AB,,,20240530,2023_364,317.369507,62.4795
63.85542147,-115.960309,665,2023,241,MAFiMS,Landsat,Processed imagery,Natural,2023-07-27,2023-08-18,2023-07-30,2023-10-01,2023-09-15,4831.614585,4831.614585,,NT,,,20240530,2023_241,664.781982,153.841995
64.3643493,-125.9096755,666,2023,69,MAFiMS,Landsat,Processed imagery,Natural,2023-07-07,2023-08-11,2023-07-05,2023-09-06,2023-08-30,10434.40815,10434.40815,,NT,,,20240530,2023_69,350.018005,92.249001
67.94023324,-138.6623265,667,2023,914,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-28,2023-08-16,2023-07-30,2023-11-16,2023-09-08,58462.45915,58462.45915,,YT,,,20240530,2023_914,459.487,92.532997
51.73404918,-125.8175666,668,2023,877,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-28,2023-09-16,2023-08-22,2023-12-13,2023-10-10,133.2318655,133.2318655,,BC,,,20240530,2023_877,444.589996,54.828999
62.1948161,-113.4817272,669,2023,326,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-01,2023-09-23,2023-08-02,,2023-10-12,50599.15537,50599.15537,,NT,,,20240530,2023_326,758.992004,174.556
64.72398021,-121.2340497,670,2023,92,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-27,2023-08-12,2023-07-28,2023-09-06,2023-08-30,5696.322758,5696.322758,,NT,,,20240530,2023_92,590.046021,144.397003
54.6126834,-121.81754,671,2023,801,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-21,2023-08-22,2023-07-20,2023-11-14,2023-09-15,398.4194739,398.4194739,,BC,,,20240530,2023_801,279.00801,52.796999
58.29079518,-112.8054042,672,2023,2124,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-27,2023-09-23,2023-05-28,,2023-06-23,5062.161764,5062.161764,,PC,WB,,20240530,2023_2124,485.295013,123.954002
53.29918675,-126.7190004,673,2023,886,MAFiMS,Landsat,Processed imagery,Natural,2023-09-01,2023-09-04,2023-08-28,2023-12-12,2023-10-08,576.2475021,576.2475021,,BC,,,20240530,2023_886,450.196014,70.241997
55.87917679,-94.3400806,674,2023,118,MAFiMS,Landsat,Processed imagery,Natural,2023-06-19,2023-06-24,2023-06-19,,2023-08-07,6525.773414,6525.773414,,MB,,,20240530,2023_118,158.501999,38.417
53.17257768,-88.36453741,675,2023,207,MAFiMS,Landsat,Processed imagery,Natural,2023-06-05,2023-07-21,2023-05-30,2023-10-24,2023-08-30,32746.92419,32746.92419,,ON,,,20240530,2023_207,228.720001,54.570999
55.94406169,-104.4744601,676,2023,635,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-23,2023-09-27,2023-07-22,2023-10-13,2023-10-08,7531.275247,7531.275247,,SK,,,20240530,2023_635,565.527497,107.697998
65.40911106,-133.3672976,677,2023,915,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-28,2023-08-09,2023-08-05,2023-10-27,2023-08-30,1866.129334,1866.129334,,YT,,,20240530,2023_915,431.799011,101.603996
60.28890441,-108.0575454,678,2023,239,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-23,2023-08-25,2023-07-28,,2023-09-15,18684.45571,18684.45571,,NT,,,20240530,2023_239,449.313492,121.278
53.43429095,-126.1079952,679,2023,820,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-08,2023-09-02,2023-07-07,2024-01-25,2023-09-15,4792.035498,4792.035498,,BC,,,20240530,2023_820,480.180496,106.587498
51.44778636,-119.6819849,680,2023,845,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-14,2023-09-17,2023-07-17,2023-10-20,2023-10-10,1328.693756,1328.693756,,BC,,,20240530,2023_845,338.238007,55.254002
50.66936983,-80.62950061,681,2023,165,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-09-04,2023-09-29,2023-07-15,2023-10-17,2023-09-17,8495.99744,8495.99744,,ON,,,20240530,2023_165,329.713013,31.635
61.30164327,-111.4324264,682,2023,312,MAFiMS,Landsat,Processed imagery,Natural,2023-07-04,2023-09-24,2023-07-05,,2023-09-22,147154.6011,147154.6011,,NT,,,20240530,2023_312,753.14801,156.440002
50.46544844,-117.589517,683,2023,798,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-23,2023-08-20,2023-07-21,2023-09-27,2023-09-22,756.9810767,756.9810767,,BC,,,20240530,2023_798,292.592499,94.515999
49.70988436,-72.64508927,684,2023,489,MAFiMS,Landsat,Processed imagery,Natural,2023-06-02,2023-06-04,2023-06-01,2023-07-12,2023-08-01,1203.314066,1203.314066,,QC,,,20240530,2023_489,97.766998,39.945
50.34058639,-121.7480306,685,2023,856,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-14,2023-09-17,2023-07-12,2023-10-20,2023-09-08,6018.490043,6018.490043,,BC,,,20240530,2023_856,629.510498,142.484505
65.71850141,-127.7120924,686,2023,252,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-27,2023-09-17,2023-07-28,,2023-09-21,8161.329361,8161.329361,,NT,,,20240530,2023_252,549.839997,126.067501
59.93538717,-112.0720462,687,2023,317,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-29,2023-09-26,2023-05-28,,2023-10-13,24608.86744,24608.86744,,AB,,,20240530,2023_317,853.023987,193.722
62.67816419,-135.9736604,688,2023,970,MAFiMS,Landsat,Processed imagery,Undetermined,2023-07-31,2023-08-07,2023-08-02,2023-09-29,2023-09-15,666.2973279,666.2973279,,YT,,,20240530,2023_970,535.804016,93.334
55.95597563,-124.9111127,689,2023,605,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-06,2023-09-24,2023-06-07,,2023-08-15,130336.1133,130336.1133,,BC,,,20240530,2023_605,555.767517,106.415001
52.80995626,-122.9204385,690,2023,855,MAFiMS,Landsat,Processed imagery,Natural,2023-07-08,2023-07-15,2023-07-07,2024-01-09,2023-09-22,1961.129716,1961.129716,,BC,,,20240530,2023_855,471.765503,102.827
55.07971268,-118.9313399,691,2023,721,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-05-05,2023-05-06,2023-05-05,,2023-05-15,1044.310911,1044.310911,,AB,,,20240530,2023_721,281.688508,68.508499
66.6573308,-135.1588747,692,2023,2120,Agency,Landsat,Manually delineated,Undetermined,2023-07-27,2023-07-27,2023-07-30,2023-10-19,,83.14964581,83.14964581,,YT,,,20240530,2023_2120,339.970001,66.174004
49.02792405,-119.5734322,693,2023,750,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-29,2023-08-04,2023-07-29,2023-10-26,2023-08-22,6971.108527,6971.108527,,BC,,,20240530,2023_750,693.690002,212.550003
66.77586031,-136.856782,694,2023,2086,MAFiMS,Landsat,Processed imagery,Undetermined,2023-07-28,2023-08-14,2023-07-30,2023-10-19,2023-09-27,11487.18496,11487.18496,,YT,,,20240530,2023_2086,382.634003,83.227497
59.39261978,-115.5344753,695,2023,686,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-11,2023-09-23,2023-07-11,,2023-10-08,40249.8145,40249.8145,,AB,,,20240530,2023_686,501.549988,103.765499
59.51020591,-115.4032092,696,2023,686,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-11,2023-09-23,2023-07-11,,2023-10-08,12302.28951,12302.28951,,PC,WB,,20240530,2023_686,552.554993,116.788002
57.04798496,-100.4936515,697,2023,135,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-18,2023-09-23,2023-06-18,,2023-09-08,10360.29421,10360.29421,,MB,,,20240530,2023_135,204.617996,55.040001
63.6096729,-135.0181383,698,2023,956,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-08-04,2023-08-07,2023-07-31,2023-10-27,2023-08-22,469.4979911,469.4979911,,YT,,,20240530,2023_956,463.938507,88.672501
65.68163739,-135.8938176,699,2023,928,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-08-02,2023-08-10,2023-08-05,2023-10-25,2023-08-25,4141.582989,4141.582989,,YT,,,20240530,2023_928,450.490509,108.189499
66.82919818,-137.3324988,700,2023,923,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-09,2023-08-14,2023-07-30,2023-10-19,2023-09-30,8534.489963,8534.489963,,YT,,,20240530,2023_923,376.341003,81.580002
55.61706799,-105.1292715,701,2023,642,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-23,2023-09-28,2023-07-22,2023-10-05,2023-10-08,5585.026293,5585.026293,,SK,,,20240530,2023_642,593.544006,114.237999
65.91831654,-131.3894445,702,2023,16,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-03,2023-07-10,2023-07-04,2023-09-06,2023-08-17,1335.163736,1335.163736,,NT,,,20240530,2023_16,277.464005,82.245003
63.52773535,-113.4935071,703,2023,240,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-01,2023-08-16,2023-08-01,,2023-09-27,7203.361068,7203.361068,,NT,,,20240530,2023_240,717.794006,158.862
66.01683538,-125.6301896,704,2023,246,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-31,2023-08-10,2023-08-01,,2023-09-15,2428.378804,2428.378804,,NT,,,20240530,2023_246,562.343018,139.957993
67.27076829,-137.712513,705,2023,918,MAFiMS,Landsat,Processed imagery,Undetermined,2023-07-27,2023-07-31,2023-07-30,2023-10-19,2023-08-15,909.3454691,909.3454691,,YT,,,20240530,2023_918,399.572495,81.166
53.27326318,-123.6344922,706,2023,756,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-10,2023-07-23,2023-07-09,2023-09-05,2023-08-15,3756.827326,3756.827326,,BC,,,20240530,2023_756,560.41098,115.129498
60.90456128,-119.7186282,707,2023,323,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-12,2023-09-23,2023-06-12,,2023-10-17,198603.7167,198603.7167,,NT,,,20240530,2023_323,608.732971,132.501
50.37658796,-66.35759324,708,2023,468,MAFiMS,Landsat,Processed imagery,Human,2023-06-01,2023-06-02,2023-05-31,2023-06-27,2023-07-16,644.9349551,644.9349551,,QC,,,20240530,2023_468,59.178001,24.530001
52.14001975,-94.62507525,709,2023,171,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-15,2023-06-15,2023-06-02,2023-08-05,2023-07-16,352.844819,352.844819,,ON,,,20240530,2023_171,194.661499,54.914
68.34710357,-130.3343433,710,2023,249,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-26,2023-08-10,2023-07-27,2023-09-06,2023-09-07,1979.323972,1979.323972,,NT,,,20240530,2023_249,405.77301,105.210999
63.79866094,-136.6585088,711,2023,964,MAFiMS,Landsat,Processed imagery,Undetermined,2023-08-02,2023-08-07,2023-08-03,2023-10-27,2023-09-07,2478.053906,2478.053906,,YT,,,20240530,2023_964,436.039505,89.969498
53.16735025,-114.9321961,712,2023,709,MAFiMS,Landsat,Processed imagery,Undetermined,2023-05-04,2023-05-06,2023-05-03,,2023-05-15,3089.763667,3089.763667,,AB,,,20240530,2023_709,363.609009,85.619003
57.79547234,-114.6978144,713,2023,689,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-06-30,2023-10-09,,,2023-10-10,13146.78154,13146.78154,,AB,,,20240530,2023_689,491.024994,91.414002
65.36584134,-125.3000169,714,2023,247,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-01,2023-09-21,2023-08-01,,2023-09-25,882.9236476,882.9236476,,NT,,,20240530,2023_247,594.84198,143.001007
65.8050908,-136.1184082,715,2023,931,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-30,2023-08-09,2023-08-03,2023-10-13,2023-08-31,486.8966908,486.8966908,,YT,,,20240530,2023_931,446.834991,108.391998
53.18550885,-75.28354338,716,2023,346,MAFiMS,Landsat,Processed imagery,Natural,2023-06-01,2023-07-23,2023-05-27,2023-10-23,2023-09-22,969353.9897,969353.9897,,QC,,,20240530,2023_346,242.910995,93.788502
53.07227776,-84.06151039,717,2023,180,MAFiMS,Landsat,Processed imagery,Natural,2023-06-23,2023-07-04,2023-06-21,2023-10-12,2023-08-08,2667.494887,2667.494887,,ON,,,20240530,2023_180,229.968002,73.509003
56.2851234,-119.9742816,718,2023,723,MAFiMS,Landsat,Processed imagery,Human,2023-04-18,2023-05-13,2023-05-01,2023-10-11,2023-05-25,1329.596358,1329.596358,,AB,,,20240530,2023_723,283.240998,55.108
56.30394254,-120.0717816,719,2023,723,MAFiMS,Landsat,Processed imagery,Human,2023-04-18,2023-05-13,2023-05-01,2023-10-11,2023-05-25,4073.859129,4073.859129,,BC,,,20240530,2023_723,289.092987,55.624001
49.36636275,-116.1687242,720,2023,789,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-21,2023-08-20,2023-07-17,2023-10-10,2023-09-07,1005.577798,1005.577798,,BC,,,20240530,2023_789,438.976013,117.795998
53.18217268,-91.13679942,721,2023,181,MAFiMS,Landsat,Processed imagery,Natural,2023-06-24,2023-07-06,2023-06-24,2023-08-22,2023-08-08,1633.919307,1633.919307,,ON,,,20240530,2023_181,219.630997,60.477501
52.49700387,-95.5628342,722,2023,103,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-05,2023-06-15,2023-06-04,,2023-06-30,606.5489267,606.5489267,,MB,,,20240530,2023_103,214.119003,55.294998
54.657927,-74.76741744,723,2023,558,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-28,2023-07-10,2023-06-22,2023-08-18,2023-09-08,11270.25405,11270.25405,,QC,,,20240530,2023_558,239.386002,80.501
52.12771519,-119.5619443,724,2023,746,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-08,2023-06-09,2023-05-17,2023-09-07,2023-08-15,1504.300083,1504.300083,,BC,,,20240530,2023_746,150.148003,72.9725
49.88235346,-70.02746481,725,2023,475,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-02,2023-09-06,2023-06-01,2023-07-29,2023-08-08,13624.20757,13624.20757,,QC,,,20240530,2023_475,86.488998,36.780998
63.63916778,-125.3204625,726,2023,338,MAFiMS,Landsat,Processed imagery,Natural,2023-08-02,2023-09-15,2023-08-02,2023-09-06,2023-09-23,3478.592614,3478.592614,,NT,,,20240530,2023_338,387.963501,68.646
68.69260602,-127.6801088,727,2023,266,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-21,2023-07-21,2023-07-21,2023-09-06,2023-09-23,34.39269127,34.39269127,,NT,,,20240530,2023_266,287.584015,80.239998
53.16060588,-127.7309477,728,2023,1349,Agency,Undefined,Manually delineated,Undetermined,2023-07-12,2023-07-12,2023-07-07,2023-12-19,,32.04191439,35.25526233,TRUE,BC,,,20240530,2023_1349,348.729507,78.789001
49.48882843,-120.6525833,729,2023,1520,Agency,Aerial survey,Direct from GPS,Human,2023-08-07,2023-08-07,2023-08-06,2023-08-14,,15.66598395,17.71961521,TRUE,BC,,,20240530,2023_1520,672.732483,160.835495
52.25037789,-120.8359876,730,2023,1252,Agency,Aerial survey,Direct from GPS,Human,2023-06-08,2023-06-09,2023-06-08,2023-07-04,,225.420643,230.0413703,TRUE,BC,,,20240530,2023_1252,230.738998,94.776001
53.56046438,-121.7579343,731,2023,1207,Agency,Ground survey,Direct from GPS,Natural,,,2023-05-19,2023-06-12,,36.35501341,39.80645514,TRUE,BC,,,20240530,2023_1207,,
60.74209149,-120.9329906,732,2023,1928,Agency,Undefined,Undefined,Natural,2023-08-25,2023-09-15,2023-07-17,,2023-08-15,218.9202196,223.6600844,TRUE,NT,,,20240530,2023_1928,494.359985,88.537003
55.89225756,-108.9095942,733,2023,979,Agency,Ground survey,Direct from GPS,Human,2023-05-01,2023-05-01,2023-05-01,2023-05-17,,36.77084218,40.2440967,TRUE,SK,,,20240530,2023_979,299.3815,39.556002
45.0183633,-63.20497659,734,2023,1788,Agency,Ground survey,Direct from GPS,Natural,2023-03-22,2023-03-22,2023-03-22,,2023-03-22,57.3654775,61.71580335,TRUE,NS,,,20240530,2023_1788,0,0
52.94701809,-82.53775552,735,2023,1615,Agency,Undefined,Undefined,Undetermined,2023-06-20,2023-06-20,2023-06-12,2023-07-11,,64.70356814,59.7430078,TRUE,ON,,,20240530,2023_1615,186.251999,79.777
48.90134467,-81.09353991,736,2023,1629,Agency,Undefined,Undefined,Natural,2023-06-02,2023-06-02,2023-06-01,2023-06-16,,81.74937713,74.80396602,TRUE,ON,,,20240530,2023_1629,124.356003,45.452999
63.35926914,-113.7225617,737,2023,75,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-10,2023-08-13,2023-07-03,,2023-08-30,9998.367701,9998.367701,,NT,,,20240530,2023_75,678.967498,179.066002
64.82201604,-125.3032697,738,2023,336,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-30,2023-09-21,2023-06-30,,2023-09-30,85614.22883,85614.22883,,NT,,,20240530,2023_336,517.474518,128.060005
51.20737045,-117.9589074,739,2023,1432,Agency,Aerial survey,Direct from GPS,Natural,2023-08-16,2023-08-16,2023-07-31,2023-10-19,,66.0220538,70.64469523,TRUE,BC,,,20240530,2023_1432,294.883499,76.415501
55.14752124,-128.7263043,740,2023,1340,Agency,Aerial survey,Direct from GPS,Natural,2023-07-08,2023-07-11,2023-07-07,2023-12-19,,83.96817268,89.0175886,TRUE,BC,,,20240530,2023_1340,265.845002,55.684
57.65471457,-123.609695,741,2023,728,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-12,2023-06-16,2023-06-09,,2023-06-30,319.230704,319.230704,,BC,,,20240530,2023_728,481.299011,101.391998
52.0794781,-125.7305184,742,2023,825,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-09,2023-09-15,2023-07-09,2023-11-10,2023-09-15,1200.990439,1200.990439,,BC,,,20240530,2023_825,454.968002,104.645001
57.21641555,-102.7140818,743,2023,615,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-12,2023-05-22,2023-05-12,2023-08-05,2023-07-30,4552.035716,4552.035716,,SK,,,20240530,2023_615,120.787003,45.551998
56.54661764,-121.9334748,744,2023,741,MAFiMS,Sentinel-2,Processed imagery,Human,2023-04-07,2023-05-12,2023-05-01,2023-10-05,2023-05-17,309.1856627,309.1856627,,BC,,,20240530,2023_741,321.227997,40.9995
50.45448871,-116.9969899,745,2023,794,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-01,2023-08-19,2023-07-17,2023-09-27,2023-09-15,337.9743898,337.9743898,,BC,,,20240530,2023_794,397.2305,129.053993
